上海百福东方国际物流有限责任公司,,郭锋,无,延安西路726号16楼I室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海科华医疗设备有限公司,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海五矿金沪国际货运有限公司,,郭锋,,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海爱姆意供应链管理有限公司（1-2）,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
衣念（上海）时装贸易有限公司（2）,,郭锋,,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海益金行工业科技有限公司（0-1）,31022967462782X,郭锋,无,延安西路726号16楼I室,,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海老凤祥钻石加工中心有限公司（4）,,郭锋,,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海大众交通国际物流有限公司洋山分公司（4-7）,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
堀场（中国）贸易有限公司,,郭锋,无,延安西路726号16楼I室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海圆迈贸易有限公司（6-19）,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上港集团物流有限公司上海外高桥分公司（0-3）,31011556958811X,郭锋,,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   83200    元    ■ 已付款                   □安装时付款                   ,
上海沪东集装箱码头有限公司（1-19）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   395200    元    ■ 已付款                   □安装时付款                   ,
上海罗泾矿石码头有限公司（分1）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   20800    元    ■ 已付款                   □安装时付款                   ,
上港物流金属仓储（上海）有限公司,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   20800    元    ■ 已付款                   □安装时付款                   ,
上港集团物流有限公司兴宝仓储分公司,,郭锋,,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   20800    元    ■ 已付款                   □安装时付款                   ,
上海联东地中海国际船舶代理有限公司（0-4）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   104000    元    ■ 已付款                   □安装时付款                   ,
上海东越集装箱有限公司（0-4）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   104000    元    ■ 已付款                   □安装时付款                   ,
青岛海骏物流有限公司上海分公司,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海世界贸易商城有限公司,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
特易购商业(浙江)有限公司上海中华新路店,,郭锋,,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海爵格工业工程有限公司,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海浦东国际集装箱码头有限公司（2-10，12-18）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   332800    元    ■ 已付款                   □安装时付款                   ,
多美滋婴幼儿食品有限公司,,郭锋,无,延安西路726号16楼I室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海现代先进超精密制造中心有限公司,,郭锋,无,延安西路726号16楼I室,,  □  接口基础版                    □  接口标准版                                                  ,金额：  990    元    ■ 已付款                   □安装时付款                   ,
上港集团物流有限公司浦东分公司（0-6）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   145600    元    ■ 已付款                   □安装时付款                   ,
上港集团物流有限公司共青装卸分公司,,郭锋,,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   20800    元    ■ 已付款                   □安装时付款                   ,
上海深水港国际物流有限公司（0-19）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   416000    元    ■ 已付款                   □安装时付款                   ,
龙惠融资租赁有限公司,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海集发物流有限公司（2.6）,31011574490087X,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   41600    元    ■ 已付款                   □安装时付款                   ,
新时代国际运输服务有限公司上海分公司（0-2）,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
昆山统一企业食品有限公司上海分公司（3）,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
深圳市华测检测技术股份有限公司上海分公司,,郭锋,无,延安西路726号16楼I室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海科华医疗设备有限公司,,郭锋,无,延安西路726号16楼I室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海联骏国际船舶代理有限公司（2）,,郭锋,,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海联合国际船舶代理有限公司（1-8）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   166400    元    ■ 已付款                   □安装时付款                   ,
上海冠东国际集装箱码头有限公司（3-5，7-22）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   395200    元    ■ 已付款                   □安装时付款                   ,
上港集团长江港口物流有限公司（0-2）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：   62400    元    ■ 已付款                   □安装时付款                   ,
上海港复兴船务有限公司 （1）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：  20800    元    ■ 已付款                   □安装时付款                   ,
海硕国际货运（上海）有限公司（1-2）,,郭锋,无,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海亚东国际货运有限公司（5-7）,,郭锋,,延安西路726号16楼I室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海远洋国际集装箱储运有限公司（0-2）,,郭锋,,延安西路726号16楼I室,,  □  接口基础版                    □  接口标准版                                                  ,金额：  2970    元    ■ 已付款                   □安装时付款                   ,
乐金生活健康贸易（上海）有限公司,,郭锋,无,延安西路726号16楼I室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
衣念（上海）时装贸易有限公司（2）,,郭锋,,延安西路726号16楼I室,20891569,  ■  接口基础版                    □  接口标准版                                                  ,金额：   9800   元    ■ 已付款                   □安装时付款                   ,
上海江海国际集装箱物流有限公司（0-1）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：  41600    元    ■ 已付款                   □安装时付款                   ,
上海外高桥保税物流中心有限公司洋山分公司（0-1）,,郭锋,无,延安西路726号16楼I室,20891569,  □  接口基础版                    □  接口标准版                                                  ,金额：  41600    元    ■ 已付款                   □安装时付款                   ,
上海米吉华国际贸易有限公司,31011277713450X,郭锋,无,延安西路726号16楼I室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海中海船务代理有限公司（0-2）,,周燕妮,无,东大名路908号11楼商务部,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   59400    元    ■ 已付款                   □安装时付款                   ,
上海佰渡国际货物运输代理有限公司,,沈正超,无,黄浦区汉口路515号809室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海纽恩特实业有限公司,,马静莉,,奉贤区光明第三工业园区万众路340号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
安悦汽车物资有限公司（0-2）,,徐,无,张扬路2119号3栋,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
谷歌广告（上海）有限公司,,杨智菡,无,长宁路1018号龙之梦2213 ,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海市电力集团有限公司物流分公司（2）,,陈珍诣,,徐汇区浦北路123号,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海文宪商贸有限公司,,施雯,无,仙霞路369号现代广场2302室,51750357*102,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上港集团物流有限公司（1-8）,,蒋蔚,无,黄浦路53号3楼,35308856-2134,  □  接口基础版                    □  接口标准版                                                  ,金额：  166400    元    ■ 已付款                   □安装时付款                   ,
上海五矿金沪国际货运有限公司,,黄,无,四川中路2200号106精通,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
先正达（中国）投资有限公司上海分公司,310106X07306387,陈东薇,无,浦东南路999号21楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海得斯威国际货运有限公司,,裴小姐,无,虹桥路1号港汇中心 一座38楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海拓海国际货物运输代理有限公司,31022977807676X,尤国军,无,虹口吴淞路469号森林大厦C座402室,57822997,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海建筑门窗检测站,,奚震,无,翔殷路128号19幢,,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
美嘉帕拉斯特汽车零部件(上海)有限公司,,金小姐,无,六灶三吉村,68169679,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海利康生物高科技有限公司,31011475759412X,马美凤,,嘉康公路1104号,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海国际机场股份有限公司（2）,,鹿军,,浦东新区启航路900号6009室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
托克贸易（上海)有限公司,,包先生,无,陆家嘴环路166号31楼,61258371,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海爱姆意供应链管理有限公司,,方志强,无,翔殷路888号,65331493,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海巴士汽车租赁服务有限公司（0-5）,,唐寅,,建国东路525号13楼,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海纳铁福传动轴有限公司（分1）,,朱璇,无,浦东新区康沈路900号,58129118,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
天津泛艺国际货运代理服务有限公司上海分司（0-1）,310115X07244390,,无,浦东新区浦建路1000号,,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海耀皮工程玻璃有限公司,,顾春雷,,康桥康柳路75号,,  ■  接口基础版                    □  接口标准版                                                  , ,
上海东洋炭素有限公司,,张静,,上海市松江区新飞路486号,37742875,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
中荷（上海）货运代理有限公司,,夏志英,,虹口区杨树浦路147号1幢3层3A-2室,61472688,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海易网国际物流有限公司,,陈先生,,北京东路666号西14F,53088118*62,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
华特迪士尼（上海）有限公司,,杜卷诗,,上海湖滨路222号企业天地1号楼6楼,61325741,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海翔贝实业有限公司,,卜强,,上海市虹口区曲阳路898号11楼,66111111,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800   元    ■ 已付款                   □安装时付款                   ,
上海巨泰电气成套有限公司,,李镜,,宁波路349号,63612666,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800   元    ■ 已付款                   □安装时付款                   ,
上海科思达网络信息咨询服务有限公司,,顾超,,中山东一路13号8F,68892309,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海大微国际船务有限公司,31010974376110X,王先生,,东大名路888弄19号4楼,65852031,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海大微国际货运有限公司,,王先生,,东大名路888弄19号4楼,65852031,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
天地国际运输代理(中国)有限公司上海分公司（2）,,史晓琴,,上海市航新路777号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
舍弗勒贸易（上海）有限公司（2）,,李文,,上海市嘉定区安拓路1号1栋2层,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海万环国际货运代理有限公司,,王信一,,徐汇区天钥桥路333号腾飞大厦1003室,64452266,  ■  接口基础版                    □  接口标准版                                                  ,金额：  138600   元    ■ 已付款                   □安装时付款                   ,
优比速包裹运送（广东）有限公司上海分公司,,崔先生,,浦建路1000号3楼,61057848,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
托克贸易(上海)有限公司,,包先生,,陆家嘴环路166号32楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
力至优叉车(上海)有限公司,,徐金花,,上海浦东张杨路838号11楼I座,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海亚东国际物流有限公司（0-7）,,曹先生,无,宝山区泰和路1421号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
微软（中国）有限公司上海闵行分公司,,王晓英,无,世纪大道100号49楼,,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
微软（中国）有限公司上海分公司,310104X07250301,崔志成,无,世纪大道100号49楼,,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海黄金交易所（4-5）,,王喆,无,河南中路99号,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19600  元    ■ 已付款                   □安装时付款                   ,
上海华港国际船舶代理有限公司,,郁奇,无,宁波路1号13楼,,  □  接口基础版                    ■  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海中智医疗器械有限公司,,黄小姐,,衡山路922号21BC座,无,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海铁士物流有限公司（5-6）,,徐小姐,无,芦潮港同顺大道585号,68280094-8009,  □  接口基础版                    □  接口标准版                                                  ,金额：   1980    元    ■ 已付款                   □安装时付款                   ,
小松发电设备系统（上海）有限公司,,尤国军,无,松江工业区东兴路39号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
胜威诺国际货运代理（上海）有限公司,,严斐,无,黄浦区北京东路668号科技京城西11-F,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海沛联国际货运代理有限公司,,董均,无,宁波路1号12F1201室,63372977-205,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海汽车改装厂有限公司,,钱青梅,无,松江洞泾路39号,57741000-1136,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
科隆测量技术（上海）有限公司,,王丽峰,无,闵申路555号,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
莱茵技术（上海)有限公司,,陈淑媛,无,广中西路0777弄88号华清大厦15楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海拓海国际货物运输代理有限公司,31022977807676X,尤国军,无,虹口吴淞路469号森林湾大厦C座402室,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海平帆货运代理有限公司,31011374809799X,鲁小姐,无,黄浦区南苏州路999号2楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
仲利国际租赁有限公司,,杨晓励,,兴义路8号51楼（万都中心）,无,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海南浦食品公司浦东分公司（0-2）,,尤国军,无,九干路1300号南浦食品大厦,,  □  接口基础版                    □  接口标准版                                                  ,金额：   2970    元    ■ 已付款                   □安装时付款                   ,
上海益金行工业科技有限公司（0-1）,31022967462782X,尤国军,无,华徐公路628号,,  □  接口基础版                    □  接口标准版                                                  ,金额：   1980    元    ■ 已付款                   □安装时付款                   ,
上海外经贸国际货运有限公司,,范萍萍,无,虹口区海宁路358号1302室,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海微创软件有限公司,,林在涛,无,闵行区紫竹科技园紫星路1000号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海双钢仓储有限公司（0-2）,,范先生,无,长江西路850号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
先正达（中国）投资有限公司,,肖励,无,浦东新区浦东南路999号20楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
龙尚科技（上海）有限公司,,袁普,,张江毕升路299弄5号2层,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
诺弗司密封技术(上海)有限公司,,肖丽,,南汇宣镇东路1069号1号楼,无,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海经贸国际货运实业有限公司（0-1.5-7）,31011513220884X,陈先生,无,东大名路359号15楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海交运日红国际物流有限公司（0-1）,,朱小姐,无,公兴路88号406,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
拜耳（中国）有限公司,,唐蓉蓉,无,花园石桥路33号花旗大厦19楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
拜耳技术工程（上海）有限公司,,MICHELLE TANG,无,花园石桥路33号花旗大厦19楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海朗森国际货运有限公司,,朱先生,无,东大名路815号高阳商务中心2A,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
厦门速传物流发展股份有限公司上海分公司（0-1）,,张小姐,无,南苏州路999弄8F,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
群邑（上海)广告有限公司（分1）,,吴佳轶,,长乐路989号29楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
凯帝珂广告（上海）有限公司（分1）,31010171785218X,左梦婕,,长乐路989号29楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
东瑞盛世利融资租赁有限公司,,仲士瑾,无,仙霞路333号28层B1-B3单元,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
蒂森克虏伯普利斯坦汽车零部件（上海）有限公司,,孙冰,无,申江路1900号,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
纪星国际货运代理（深圳）有限公司上海分公司,,陈明明,,北京东路689号7楼A-F座,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
龙腾货代（中国）有限公司,,么宝华,无,六合路98号港陆黄浦中心12B.C室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海宝钢运输有限公司（0-4）,,财务,无,泰和路1500号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海晟洋国际物流有限公司,31010977714859X,谢女士,无,东大名路908号8C,65951993-102,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海星麦国际货物运输代理有限公司,,陆琰,无,四平路773号806室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
联合包裹物流（上海）有限公司,,崔先生,无,浦建路1000号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
群邑（上海）广告有限公司,,吴佳轶,,长乐路989号世纪商贸广场29楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
斯派莎克工程（中国）有限公司,,EDWIN,无,闵行区浦江高科技园区新骏环路800号,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 5760  元    ■ 已付款                   □安装时付款                   ,
蓝格赛-华联电工器材商业有限公司（分3）,,马先生,无,天目西路99号10楼,,  □  接口基础版                    □  接口标准版                                                  ,金额：   990    元    ■ 已付款                   □安装时付款                   ,
上海统一星巴克咖啡有限公司,,吴佳轶,,长乐路989号世纪商贸广场29楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额： 19800  元    ■ 已付款                   □安装时付款                   ,
上海东曦船务有限公司（0-1）,,石小姐,无,虹口区长阳路235号2806室,51036806-828,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海德祥船务有限公司,,王伟,,宝山区顾村一号工业园区潘泾路788号,,  □  接口基础版                    ■  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
新杰物流集团股份有限公司,,刘慧,,闵行区华翔路299号,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海澳捷国际货运代理有限公司,,高媛, 无,汉口路398号1001A,63375898-102,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
中国工商银行股份有限公司上海市分行（1-2）,,王伟,,莘朱路1201号,58885888-6843,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
特易购商业（浙江）有限公司上海中华新路店,,王老师,,中华新路396号地下一层,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海寰创通信科技有限公司,31011266240918X,周瑛,无,闵行区东川路555号6号楼02室,34290770-109,  □  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
导科国际贸易（上海）有限公司,,陈雷,无,外高桥保税区二市场,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   6800    元    ■ 已付款                   □安装时付款                   ,
上海老凤祥钻石加工中心有限公司（4）,,朱骥超,,大连路1573号底层,64843708,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海聚能食品原料销售有限公司,,余财务,无,张杨路579号7楼711室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海耀皮康桥汽车玻璃有限公司,,朱建英,无,康柳路55号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海凡拓数码科技有限公司,,杨雅静,无,国权路39号4F,61377121-898,  □  接口基础版                    ■  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
中铁物资上海钢铁有限公司,,黄飞,,友谊路1588弄19号,无,  □  接口基础版                    ■  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海西本钢铁贸易发展有限公司,,周军琴,无,东体育会路990号2楼201室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
北京赫斯特广告有限公司上海分公司,,AUSSTMLEE,无,淮海中路300号香港新世界大厦2602室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海海烟物流发展有限公司（0-3）,,潘雪峰,无,万航渡路0525号6楼,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海大沛实业有限公司（0-1）,,沈佳,无,万航渡路0849弄1号楼海森国际大厦405室,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
国誉商业（上海）有限公司（9）,,潘玲玲,无,金钟路633号B栋2F,60702650-521,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
上海盛世物流有限公司,,匡小姐,无,海宁路307号6楼A座,63645500-8045,  ■  接口基础版                    □  接口标准版                                                  ,金额：   19800    元    ■ 已付款                   □安装时付款                   ,
上海东浩外服国际物流有限公司（3）,,朱铭,,浦东机场护航路100号,无,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
哈格机械设备（上海）有限公司,,朱先生,无,嘉定区马陆镇丰功路55弄2号,,  ■  接口基础版                    □  接口标准版                                                  ,金额：   0    元    ■ 已付款                   □安装时付款                   ,
